STATION_ID,ID305B_1,ID305B_2,ID305B_3,ID305B_4,ID305B_5,ID305B_6,ID305B_7,ID305B_8,ID305B_9,ID305B_10,WATER_TYPE,SALINITY,LACUSTRINE,REGION,TYPE_1,TYPE_2,TYPE_3,TYPE_4,TYPE_5,TYPE_6,TYPE_7,TYPE_8,TYPE_9,TYPE_10,LATITUDE,LONGITUDE,WATERSHED,VAHU6,TEMP_EXC,TEMP_SAMP,TEMP_STAT,DO_EXC,DO_SAMP,DO_STAT,PH_EXC,PH_SAMP,PH_STAT,ECOLI_EXC,ECOLI_SAMP,ECOLI_GM_EXC,ECOLI_GM_SAMP,ECOLI_STAT,ENTER_EXC,ENTER_SAMP,ENTER_GM_EXC,ENTER_GM_SAMP,ENTER_STAT,AMMONIA_EXC,AMMONIA_STAT,WAT_MET_EXC,WAT_MET_STAT,WAT_TOX_EXC,WAT_TOX_STAT,SED_MET_EXC,SED_MET_STAT,SED_TOX_EXC,SED_TOX_STAT,FISH_MET_EXC,FISH_MET_STAT,FISH_TOX_EXC,FISH_TOX_STAT,BENTHIC_STAT,BENTHIC_WOE_CAT,BIBI_SCORE,NUT_TP_EXC,NUT_TP_SAMP,NUT_TP_STAT,NUT_CHLA_EXC,NUT_CHLA_SAMP,NUT_CHLA_STAT,COMMENTS,2020 IR COMMENTS,2018 IR COMMENTS
2-XRD001.28,VAW-I19R_XRD01A20,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.399231,-80.1456,I19,JU43,0,3,S,0,3,S,0,3,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2018/2020 Cycle: Bio 'FS' from three VSCI scores: 82.1 (Spring 2015), 77.3 (Fall 2016), 63.7 (Fall 2016). This station was sampled in 2015 for a headwater stream study.  Benthic macroinvertebrate distribution can be highly variable in headwater streams between winter and summer.  Benthic community samples were collected over several months in the spring to determine which time frame provides the best data with which to assess the community.  The UT to Craig Creek was not available for sampling until April due to closure of Forest Service roads during the winter and the stream was dry by June.  The score from the April 2015 sample was used for the assessment (May 2015 VSCI = 79.06).  The station was sampled in 2016 to provide more data for the 305(b) assessment.  The overall average does not include the May 2015 score.",
2-FSG003.36,VAW-H03R_FSG01A00,,,,,,,,,,,,,BRRO,TM,SS,C,,,,,,,,37.3891,-79.1596,H03,JM11,0,2,S,0,2,S,0,2,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,2020 Cycle: One WW water col. PCB sample exceeds at 4511 pg/L (9/17/18) - 'OE'.,
2-JKS026.01,VAW-I04R_JKS03A00,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,37.81111111,-79.98888889,I04,JU11,0,136,S,0,134,S,0,51,S,0,10,0,0,IN,,,,,,,,,,,,,,,,,,,,,,,,10,,,0,,DO_Daily_Avg_STAT: S | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- No STV exceedances but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: One of 45 temp measurements exceeds the Class VI natural trout criterion of 20C at 20.5C (6/23/15)- 'FS'. 2016 Cycle: Station established for use on Jackson R. Special Study for Dissolved Oxygen.  985101.











Outside Data Window:





There are no additional data beyond the 2008 IR.  E.coli, DO, Temp, pH, TP and NH3-N all 'FS' from six samples.","2018 Cycle: One of 41 temp measurements exceeds the Class VI natural trout criterion of 20°C at 20.5°C (6/23/15)- 'FS'. 2016 Cycle:  Station established for use on Jackson R. Special Study for Dissolved Oxygen.  985101.

Outside Data Window:
There are no additional data beyond the 2008 IR.  E.coli, DO, Temp, pH, TP and NH3-N all 'FS' from six samples."
2-JKS028.69,VAW-I04R_JKS03A00,,,,,,,,,,,,,BRRO,FPM,,,,,,,,,,37.82269167,-79.98936667,I04,JU11,2,13,10.5% Exceedance,0,13,S,0,13,S,0,3,0,0,IN,,,,,,0,S,,Review,,Review,,,,,,,,,Review,,,,13,,,3,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- No STV exceedances but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no acute exceedances. Dataset contains no chronic exceedances. Dataset contains no four-day exceedances.,"2020 Cycle:  A boatable probabilistic site. Two of 3 temp measurements exceeds the Class VI natural trout criterion of 20°C at 20.6°C (8/24/15) and 21.4C (8/22/17). Three observations of DO, Temp, pH, TN-NH3-N and water column metals- 'FS'.  One of 41 temp measurements exceeds the Class VI natural trout criterion of 20<U+00B0>C at 20.6<U+00B0>C (8/24/15)- 'IN'. No 2010 sediment excursions of PEC SVs for metals. 2012/2014/2016 Cycle:  A 2010 Probabilistic Boatable site.  No biological assessment as index not developed. No 2011 sediment excursions of PEC SVs for metals. Single water column metals (2011 / 2013) 'FS'.

Outside Data Window:
Bio 2 VSCI surveys (2004)- 'FS'.  No PEC Sediment exceedances from 2004 data.","2018 Cycle:  A boatable probabilistic site. Three observations of DO, Temp, pH, TN-NH3-N and water column metals- 'FS'.  One of 41 temp measurements exceeds the Class VI natural trout criterion of 20°C at 20.6°C (8/24/15)- 'IN'. No 2010 sediment excursions of PEC SVs for metals. 2012/2014/2016 Cycle:  A 2010 Probabilistic Boatable site.  No biological assessment as index not developed. No 2011 sediment excursions of PEC SVs for metals. Single water column metals (2011 / 2013) 'FS'.

Outside Data Window:  
Bio 2 VSCI surveys (2004)- 'FS'.   No PEC Sediment exceedances from 2004 data."
2-JKS030.65,VAW-I04R_JKS03A00,VAW-I04R_JKS04A00,,,,,,,,,,,,BRRO,A,B,"TM,TR",,,,,,,,37.84194445,-79.98916667,I04,JU11,0,42,S,0,42,S,0,41,S,2,35,0,0,IN,,,,,,,,,,,Review,,,,,,,,,Review,,,,35,,,0,,DO_Daily_Avg_STAT: S | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- One STV exceedance in one or multiple 90-day periods but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: 2016 flow adj. trend analysis finds improving DO trend and degrading FC, pH, and Sp.Cond trends.




2012/2014/2016 Cycle: Multiple water column metals (2010-2011) - 'FS'











Outside Data Window:  Bio 4 VSCI surveys (2003-2004)- 'FS' avg. score 77.4.  The upstream land use is mostly forest and agriculture that has a minimal impact on this stream reach, resulting in habitat and water quality that is suitable for a diverse benthic community.","2018 Cycle: 2016 flow adj. trend analysis finds improving DO trend and degrading FC, pH, and Sp.Cond trends.
2012/2014/2016 Cycle: Multiple water column metals (2010-2011) - 'FS'

Outside Data Window:   Bio 4 VSCI surveys (2003-2004)- 'FS' avg. score 77.4.  The upstream land use is mostly forest and agriculture that has a minimal impact on this stream reach, resulting in habitat and water quality that is suitable for a diverse benthic community."
2-HUO005.87,VAW-H01R_HUO02A02,,,,,,,,,,,,,BRRO,B,A,,,,,,,,,37.5392,-79.44821111,H01,JM01,0,11,S,0,11,S,0,11,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: Bio 'FS' from 6 VSCI Scores averaging 76 (2013, 2017-18). This station established as a potential reference station for development of a Genus Level VSCI. Bio 'FS' from six VSCI scores (2013-2018) averaging 76. In 2013 the United States Forest Service (USFS) was replacing a bridge on the Forest Service road upstream of this station.  Bridge replacement may have temporarily added sediment to the stream and decreased the VSCI scores.",2018 Cycle:  This station established as a potential reference station for development of a Genus Level VSCI. Bio 'FS' from eight VSCI scores (2013-2016) averaging 76.2. In 2013 the United States Forest Service (USFS) was replacing a bridge on the Forest Service road upstream of this station.  Bridge replacement may have temporarily added sediment to the stream and decreased the VSCI scores.
4ARAB000.52,VAW-L19R_RAB01A00,,,,,,,,,,,,,BRRO,B,A,,,,,,,,,37.09944445,-79.28138889,L19,RU48,0,16,S,0,16,S,0,16,S,6,12,0,0,IM,,,,,,,,,,,Review,,,,,,,,,Review,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2018 Cycle: Bio 'IM' from five VSCI surveys (2011-2012, 2015) with an average score of 57.3. 2011/2012 Bio
 - 4ARAB000.52 exhibited high seasonal variability, with one score approaching the impairment cutoff of 60. Sedimentation and elevated nutrients may be negatively affecting the stream community.","2018 Cycle: Bio 'IM' from five VSCI surveys (2011-2012, 2015) with an average score of 57.3. 2011/2012 Bio - 4ARAB000.52 exhibited high seasonal variability, with one score approaching the impairment cutoff of 60. Sedimentation and elevated nutrients may be negatively affecting the stream community."
4ARAB003.64,VAW-L19R_RAB01A00,,,,,,,,,,,,,BRRO,FPM,PA,B,,,,,,,,37.057,-79.26838889,L19,RU48,0,15,S,0,15,S,0,15,S,5,12,0,0,IM,,,,,,,,,,,Review,,,,,,,,,Review,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,2014/2016/2018 Cycle: 2012 Probabilistic station. Bio ' J' - This stream had moderately unstable banks and increased sediment deposition.,2014/2016/2018 Cycle: 2012 Probabilistic station. Bio ' J' - This stream had moderately unstable banks and increased sediment deposition.
4ARAB003.71,VAW-L19R_RAB01A00,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.05586944,-79.26824722,L19,RU48,0,2,S,0,2,S,0,2,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,2018 Cycle: Bio 'FS' from four VSCI surveys (2014-2015) with an average score of 65.7. Site is affected by slight sedimentation but still above VSCI 60.,2018 Cycle: Bio 'FS' from four VSCI surveys (2014-2015) with an average score of 65.7. Site is affected by slight sedimentation but still above VSCI 60.
4ARAB006.49,VAW-L19R_RAB01A00,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.018322,-79.275692,L19,RU48,0,4,S,0,4,S,0,4,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,3,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,,
2-BKL000.15,VAW-I18R_BKL01A02,,,,,,,,,,,,,BRRO,A,,,,,,,,,,37.68949167,-79.81748333,I18,JU40,0,9,S,0,9,S,0,9,S,1,9,0,0,IN,,,,,,,,,,,,,,,,,,,,,,,,9,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- One STV exceedance in one or multiple 90-day periods but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: The single exceedance in nine E.coli samples (537 cfu/100 ml); insufficient to list the Recreational Use.
",2014/2016/2018 Cycle:  E.coli - 'IN'. No new data since 2014 IR.
2-BKW000.40,VAW-H03R_BKW01A00,,,,,,,,,,,,,BRRO,A,TM,"B,C",,,,,,,,37.41944444,-79.14611111,H03,JM10,0,16,S,0,16,S,0,16,S,2,12,0,0,IN,,,,,,,,,,,,,,,,,,,,Review,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- One STV exceedance in one or multiple 90-day periods but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: James River PCB TMDL Special Study - 'OE' one of two water col. PCB samples exceeds WQS of 640 pg/L at 4414 pg/L (9/17/18). Lynchburg Area James River TMDL: EPA Approved 12/4/07, SWCB Approved 7/31/08; One elevated TP measurement at 0.99 mg/L 'OE'. Bio 'IM' from three VSCI scores (2011, 2015) averaging 60.3. Blackwater Creek is an urban stream with many non-point sources of pollution, in addition to scouring and high sediment loads during rain events. It has a uniform stream bottom with little instream habitat. Also has low-head mill dam 0.66 miles upstream, which could affect this site. Fall 2015 sampling was cancelled due to high flows. Blackwater Creek is assessed as impaired in previous reports.","2018 Cycle: Lynchburg Area James River TMDL: EPA Approved 12/4/07, SWCB Approved 7/31/08; One elevated TP measurement at 0.99 mg/L 'OE'. Bio 'IM' from three VSCI scores (2011, 2015) averaging 60.3. Blackwater Creek is an urban stream with many non-point sources of pollution, in addition to scouring and high sediment loads during rain events.  It has a uniform stream bottom with little instream habitat.  Also has low-head mill dam 0.66 miles upstream, which could affect this site. Fall 2015 sampling was cancelled due to high flows. Blackwater Creek is assessed as impaired in previous reports."
2-JTH006.53,VAW-H03R_JTH01A06,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,37.46833333,-79.26305556,H03,JM07,,5,,,5,,,5,,1,1,0,0,IN,,,,,,0,S,,Review,,,,,,,,,,,Review,,,,3,,,1,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- One STV exceedance in one or multiple 90-day periods but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no acute exceedances. Dataset contains no chronic exceedances. Dataset contains no four-day exceedances.,"2018/2020 Cycle: Bio 'J' from four VSCI scores (2011, 2015) averaging 66.2. This stream is small and has unstable banks with little vegetative protection. 2008 data was assessed as impaired. This station has shown some improvement in VSCI score. Further monitoring is required. Historical: 2008/2011 Bio





","2008/2011 Bio
This stream is small and has unstable banks with little vegetative protection."
2-BUF026.43,VAW-H11R_BUF04A08,,,,,,,,,,,,,BRRO,B,TM,,,,,,,,,37.65833333,-79.145,H11,JM28,0,12,S,0,12,S,0,12,S,5,12,0,0,IM,,,,,,,,,,,,,,,,,,,,,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: E.coli finds 6/12 exceedances. Excursions range from 556 to >7,000 cfu/100 ml. Bio - No new data but 'IM' from three VSCI surveys averaging 54.9 (2011). This stream has good riffles but algae are dominant, indicating potential nutrient enrichment. It also has excessive sediment deposition, likely due to its location in an agricultural watershed with pasture adjacent to the left bank. Historical info: One elevated TP at 0.34 mg/L 'FS'. NESTED Tye River Watershed in Nelson and Amherst Counties (EPA Approved: 9/20/2013, SWCB Approval Date - 4/4/2014). Long Branch and Buffalo River Sediment TMDL: EPA Approved: 11/21/2013, SWCB Approval Date - 3/28/2014.","2014/2016/2018 Cycle: One elevated TP at 0.34 mg/L 'FS'. Bio 'IM' from three VSCI surveys averaging 54.9 (2011). This stream has good riffles but algae are dominant, indicating potential nutrient enrichment.  It also has excessive sediment deposition, likely due to its location in an agricultural watershed with pasture adjacent to the left bank. NESTED Tye River Watershed in Nelson and Amherst Counties (EPA Approved: 9/20/2013, SWCB Approval Date - 4/4/2014)."
2-BUN000.04,VAW-H03R_BUN01A06,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.38527778,-79.21111111,H03,JM10,0,5,S,0,5,S,0,5,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: Bio 'IM' 2020 IR from three VSCI Scores: F 58.2 (2018); S 42.5, F 40.8 (2015). Burton Creek suffers from heavy algal growth in addition to fine sediments covering the stream bottom. Habitat assessment scores were low for bank stability and bank vegetative protection. E. coli TMDL for the James River and Tributaries near Lynchburg, VA: SWCB Approval - 7/19/17, EPA Approval - 9/27/17 [ID 68330] supersedes Lynchburg Area James River TMDL (EPA Approved - 12/4/2007, SWCB Approved - 7/31/2008). 2018 Cycle Bio 'IM' from four VSCI scores (2011, 2015) averaging 41.8.","2018 Cycle: Bio 'IM' from four VSCI scores (2011, 2015) averaging 41.8. Burton Creek suffers from heavy algal growth in addition to fine sediments covering the stream bottom.  Habitat assessment scores were low for bank stability and bank vegetative protection.  Lynchburg Area James River TMDL: EPA Approved 12/4/07, SWCB Approved 7/31/08."
2-BKW004.87,VAW-H03R_BKW01A00,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.4175,-79.18444444,H03,JM10,0,4,S,0,4,S,0,4,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: Bio 'IM' from two VSCI scores (2018 F 62.2, 2015 S 50.3). Bio 'IM' from three VSCI scores (2011, 2015) averaging 52.1. This section of Blackwater Creek has an excellent riparian zone for an urban area, but has poor bank stability, increased embeddedness and sediment deposition, and marginal epifaunal substrate.","2018 Cycle: Bio 'IM' from three VSCI scores (2011, 2015) averaging 52.1. This section of Blackwater Creek has an excellent riparian zone for an urban area, but has poor bank stability, increased embeddedness and sediment deposition, and marginal epifaunal substrate."
2-OGL000.23,VAW-I08R_OGL01A00,,,,,,,,,,,,,BRRO,A,,,,,,,,,,37.806725,-80.06628611,I08,JU14,0,10,S,0,10,S,0,10,S,0,1,0,0,IN,,,,,,,,,,,,,,,,,,,,,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- No STV exceedances but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,2016/2018/2020 Cycle: One E.Coli sample exceeds the 235 cfu/100ml instantaneous criterion at 975 cfu/100ml.,"2016/2018 Cycle: Temp, DO, pH, NH3-N-TN - 'FS'. One E.Coli sample exceeds the 235 cfu/100ml instantaneous criterion at 975 cfu/100ml.  Last reported data 2006 IR."
2-BKW005.95,VAW-H03R_BKW01A00,,,,,,,,,,,,,BRRO,A,TM,C,,,,,,,,37.41166667,-79.18777778,H03,JM10,0,1,Review,0,1,Review,0,1,Review,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,2020 Cycle: Sampled as part of James River PCB TMDL Special Study. Water col. PCBs 'OE' WW sample exceeds 640 pg/L WQS at 5616 pg/L (9/17/18).,
2BJMS220.34,VAW-H08R_JMS01A00,,,,,,,,,,,,,BRRO,FPM,,,,,,,,,,37.633889,-78.815583,H08,JM20,0,2,S,0,2,S,0,2,S,0,2,0,0,IN,,,,,,0,S,,Review,,,,,,,,,,,Review,,,,3,,,2,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- No STV exceedances but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no acute exceedances. Dataset contains no chronic exceedances. Dataset contains no four-day exceedances.,2020 Cycle: 2016 Probabilistic site.,2018 Cycle: 2016 Probabilistic site. One elevated TP at 0.41 mg/L.
2BJMS221.84,VAW-H08R_JMS01A00,,,,,,,,,,,,,BRRO,A,PA,,,,,,,,,37.61518889,-78.81733056,H08,JM20,0,22,S,0,22,S,0,22,S,1,22,0,1,OE,,,,,,,,,,,,,,,,,,,,,,,,11,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Fully Supporting with Observed Effects - No geomean exceedances and only 1 STV exceedance in one or multiple 90-day periods represented by < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,2018/2020 Cycle: 2016 Probabilistic Ambient site.,2018 Cycle: 2016 Probabilistic Ambient site.
2BJMS229.48,VAW-H05R_JMS01A00,,,,,,,,,,,,,BRRO,PA,,,,,,,,,,37.535722,-78.833806,H05,JM17,0,1,Review,0,1,Review,0,1,Review,0,1,0,0,IN,,,,,,0,S,,Review,,,,,,,,,,,Review,,,,1,,,1,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- No STV exceedances but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no acute exceedances. Dataset contains no chronic exceedances. Dataset contains no four-day exceedances.,2020 Cycle: Probabilistic Ambient station.,
2BJMS248.90,VAW-H05R_JMS03A00,,,,,,,,,,,,,BRRO,PA,TM,,,,,,,,,37.419311,-79.040628,H05,JM13,0,24,S,0,24,S,0,24,S,2,22,0,1,OE,,,,,,,,,,,,,,,,,,,,,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Fully Supporting with Observed Effects - No geomean exceedances and only 1 STV exceedance in one or multiple 90-day periods represented by < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: One water column PCB sample exceeds the 640 pg/L WQSat 2,371 pg/L (DW 9/17/18) 'OE'. Fish Consumption 'IM' due to VDH Fish Consumption Advisory Effective 12/13/04.",
2BJMS250.66,VAW-H05R_JMS03A00,,,,,,,,,,,,,BRRO,FPM,,,,,,,,,,37.422556,-79.068972,H05,JM13,0,1,Review,0,1,Review,0,1,Review,0,1,0,0,IN,,,,,,0,S,,Review,,,,,,,,,,,Review,,,,1,,,1,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- No STV exceedances but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no acute exceedances. Dataset contains no chronic exceedances. Dataset contains no four-day exceedances.,"2020 Cycle: 2017 ProbMon station. Temp, pH, DO, NH3-N, TP, E.coli, water col. metals show full support, but only on sample each 'IN'.
",
2-BMT000.07,VAW-H02R_BMT01A00,VAW-H02R_BMT02A06,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.69472222,-79.27638889,H02,JM04,0,6,S,0,6,S,0,6,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2018/2020 Cycle: Bio 'FS' from four VSCI scores (2015-2016) averaging 79.1. Brown Mountain Creek is a high gradient biological trend site in the National Forest. Excellent habitat and water chemistry persist. Tier III Exceptional Water of the State - Approved 12/2/2004. 




","2018 Cycle: Bio 'FS' from four VSCI scores (2015-2016) averaging 79.1. Brown Mountain Creek is a high gradient biological trend site in the National Forest. Excellent habitat and water chemistry persist. Tier III Exceptional Water of the State - Approved 12/2/2004. 
"
2-DCK003.58,VAW-I21R_DCK01A06,,,,,,,,,,,,,BRRO,PA,,,,,,,,,,37.46008333,-80.35255556,I21,JU44,0,11,S,0,11,S,0,11,S,0,11,0,0,IN,,,,,,,,,,,,,,,,,,,,,,,,11,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- No STV exceedances but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,2018/2020 Cycle: 2013 & 2015 Probabilistic Ambient site.,2018 Cycle: 2013 & 2015 Probabilistic Ambient site.
2-DCK003.94,VAW-I21R_DCK01A06,,,,,,,,,,,,,BRRO,A,B,FPM,,,,,,,,37.46334445,-80.34827222,I21,JU44,0,18,S,0,18,S,1,18,Review,0,15,0,0,IN,,,,,,0,S,,Review,,,,,,,,,,,Review,,,,18,,,3,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- No STV exceedances but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no acute exceedances. Dataset contains no chronic exceedances. Dataset contains no four-day exceedances.,"2020 Cycle: Bio 'FS' Six VSCI surveys averaging 69.2 (2013, 2015, 2017-18). Six VSCI surveys averaging 70 (2011, 2013, 2015). Stream flow during the fall 2011 survey was low with substantially less substrate available to collect macroinvertebrates than the spring.  In addition, fish community sampling in the fall produced very few fish in a 150m reach. 2014/2016 Cycle:  A 2011 probabilistic site.





2011 sediment metals data find no excursions of PEC SVs.







2016 IR:  Bio 'FS' Four VSCI surveys with an average score of 69.2.  Stream flow during the fall 2011 survey was low with substantially less substrate available to collect macroinvertebrates than the spring.  In addition, fish community sampling in the fall produced very few fish in a 150m reach.  The lack of mayflies and scrapers in the fall may indicate intermittent conditions during periods of low rainfall.  The instream habitat is exceptional and riparian vegetation provides good canopy cover and stable stream banks. Low rainfall/flow is suspected of having an impact of the benthic community in the fall.






2014 IR:  Bio 'FS' Two 2011 VSCI surveys scoring 81.2 and 64.2. 











Outside Data Window:
VAEQ99-481 (2004).  DO, Temp, pH, TN- NH3-N, water column metals, toxics and sediment results find no excursions of WQS criterion or sediment PEC SVs.  Single observations of FC and escherichia coli (E.coli) do not exceed WQS but are insufficient to assess.
Bio 'FS' Two 2004 VSCI surveys scoring spring 76.3 and fall 67.4.  The stream exhibits exceptional habitat and water chemistry and low impacts from humans.  The watershed is dominated by forest land cover.  Impacts from point source and non-point source pollution are minimal.  The average Stream Condition Index (SCI) score at this station was 71.9.  More taxa, including stoneflies and caddisflies were collected in the spring sample.





No PEC Sediment exceedances from 2004 data.","2018 Cycle: Bio 'FS'  Six VSCI surveys averaging 70 (2011, 2013, 2015). Stream flow during the fall 2011 survey was low with substantially less substrate available to collect macroinvertebrates than the spring.  In addition, fish community sampling in the fall produced very few fish in a 150m reach. 2014/2016 Cycle:  A 2011 probabilistic site.

2016 IR:  Bio 'FS' Four VSCI surveys with an average score of 69.2.   Stream flow during the fall 2011 survey was low with substantially less substrate available to collect macroinvertebrates than the spring.  In addition, fish community sampling in the fall produced very few fish in a 150m reach.  The lack of mayflies and scrapers in the fall may indicate intermittent conditions during periods of low rainfall.  The instream habitat is exceptional and riparian vegetation provides good canopy cover and stable stream banks. Low rainfall/flow is suspected of having an impact of the benthic community in the fall.  

2014 IR:  Bio 'FS' Two 2011 VSCI surveys scoring 81.2 and 64.2. 

Outside Data Window:  
VAEQ99-481 (2004).  DO, Temp, pH, TN- NH3-N, water column metals, toxics and sediment results find no excursions of WQS criterion or sediment PEC SVs.  Single observations of FC and escherichia coli (E.coli) do not exceed WQS but are insufficient to assess.  
Bio 'FS' Two 2004 VSCI surveys scoring spring 76.3 and fall 67.4.  The stream exhibits exceptional habitat and water chemistry and low impacts from humans.  The watershed is dominated by forest land cover.  Impacts from point source and non-point source pollution are minimal.  The average Stream Condition Index (SCI) score at this station was 71.9.  More taxa, including stoneflies and caddisflies were collected in the spring sample.
No PEC Sediment exceedances from 2004 data."
