"StationID","WQS_ID","Buffer Distance","Comments"
"4ARUT002.04","RL_4A_081224","Manual Review | No connections within 80 m","Manual Accept |"
"4ACAN000.80","RL_4A_083981","Manual Review | No connections within 80 m","Manual Accept |"
"4ADAN042.80","RL_4A_084092","Manual Review | No connections within 80 m","Manual Accept |"
"4APWL001.11","RL_4A_093332","Manual Review | No connections within 80 m","Manual Accept |"
"4ASMI003.58","RL_4A_132019","Manual Review | No connections within 80 m","Manual Accept |"
"4ACOX007.50","RL_4A_133769","Manual Review | No connections within 80 m","Manual Accept | Station coordinates are way off; will fix in CEDS."
"9-RHC001.17","RL_09_042674","Manual Review | No connections within 80 m","Manual Accept | future station added by EVJ"
"4ATKR002.26","RL_4A_068602","Manual Review | No connections within 80 m","Manual Accept | future station added by EVJ"
"1AAUA012.15","LP_1A_041133","Manual Review | NA","Manual Accept |"
"1AAUA012.55","LP_1A_041133","Manual Review | NA","Manual Accept |"
"1ABED000.19","LP_1A_041133","Manual Review | NA","Manual Accept |"
"1ALOH007.93","LP_1A_030288","Manual Review | NA","Manual Accept |"
"1ALOH001.51","LP_1A_030287","Manual Review | NA","Manual Accept |"
"1APOM013.02","LP_1A_030287","Manual Review | NA","Manual Accept |"
"1ASOH006.66","LP_1A_041507","Manual Review | NA","Manual Accept |"
"1ASOH007.26","LP_1A_041507","Manual Review | NA","Manual Accept |"
"3-MTN028.68","LP_03_027678","Manual Review | NA","Manual Accept |"
"3-MTN029.08","LP_03_027681","Manual Review | NA","Manual Accept |"
"3-MTN024.05","LP_03_027679","Manual Review | NA","Manual Accept |"
"3-MTN025.04","LP_03_027679","Manual Review | NA","Manual Accept |"
"3-HNT000.92","LP_03_029276","Manual Review | NA","Manual Accept |"
"3-HNT002.09","LP_03_029276","Manual Review | NA","Manual Accept |"
"3-MOT000.39","LP_03_029160","Manual Review | NA","Manual Accept |"
"3-MOT001.19","LP_03_029160","Manual Review | NA","Manual Accept |"
"8-NIR012.99","LP_08_029479","Manual Review | NA","Manual Accept |"
"8-NIR014.27","LP_08_029479","Manual Review | NA","Manual Accept |"
"8-CLC003.48","LP_08_027349","Manual Review | NA","Manual Accept |"
"8-CLC004.28","LP_08_027349","Manual Review | NA","Manual Accept |"
"8-NTH003.92","LP_08_028415","Manual Review | NA","Manual Accept |"
"8-PMC007.15","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-PMC007.98","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-TRY001.39","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-PMC002.13","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-PMC003.18","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR058.01","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR052.59","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR054.17","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR056.36","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR058.53","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR050.90","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR034.92","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR037.22","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR043.00","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-CON002.32","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-CON003.53","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR044.68","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR047.69","LP_08_028560","Manual Review | NA","Manual Accept |"
"1ABEE000.40","LP_1A_034564","Manual Review | NA","Manual Accept |"
"1ABEE001.40","LP_1A_034564","Manual Review | NA","Manual Accept |"
"1ADUT000.62","RL_1A_246875","Manual Review | 20 m","Manual Accept |"
"1ADUT002.72","RL_1A_246982","Manual Review | 20 m","Manual Accept |"
"1AQUR001.96","RL_1A_246934","Manual Review | 20 m","Manual Accept |"
"1ACAX008.61","RL_1A_246740","Manual Review | 20 m","Manual Accept |"
"1ACAX004.57","RL_1A_246753","Manual Review | 40 m","Manual Accept |"
"1ACLK002.40","RL_1A_246592","Manual Review | 20 m","Manual Accept |"
"1ANOC009.37","RL_1A_245737","Manual Review | 20 m","Manual Accept |"
"1ANOC004.38","RL_1A_245728","Manual Review | 20 m","Manual Accept |"
"1ANOC004.98","RL_1A_245695","Manual Review | 20 m","Manual Accept |"
"1ASIM000.42","RL_1A_244745","Manual Review | 20 m","Manual Accept |"
"1ADRL001.00","RL_1A_246236","Manual Review | 20 m","Manual Accept |"
"1ACAC000.16","RL_1A_246191","Manual Review | 20 m","Manual Accept |"
"1AGOO002.38","RL_1A_246397","Manual Review | 20 m","Manual Accept |"
"1AGOO011.23","RL_1A_244271","Manual Review | 20 m","Manual Accept |"
"1AHOW003.68","RL_1A_243597","Manual Review | 20 m","Manual Accept |"
"1ASYC002.03","RL_1A_244047","Manual Review | 20 m","Manual Accept |"
"1ABEM000.60","RL_1A_316654","Manual Review | 20 m","Manual Accept |"
"1ABRB015.38","RL_1A_243839","Manual Review | 20 m","Manual Accept |"
"1ASOR000.59","RL_1A_243847","Manual Review | 20 m","Manual Accept |"
"1ALIV012.12","RL_1A_242620","Manual Review | 20 m","Manual Accept |"
"1ACRM001.20","RL_1A_239674","Manual Review | 20 m","Manual Accept |"
"1ACRM004.09","RL_1A_239646","Manual Review | 20 m","Manual Accept |"
"1ANOB000.75","RL_1A_240396","Manual Review | 20 m","Manual Accept |"
"1ANOG005.69","RL_1A_243160","Manual Review | 20 m","Manual Accept |"
"1ACRF001.18","RL_1A_245584","Manual Review | 20 m","Manual Accept |"
"1AGOO036.61","RL_1A_240015","Manual Review | 20 m","Manual Accept |"
"1AGOO039.63","RL_1A_239966","Manual Review | 20 m","Manual Accept |"
"1AGAR002.24","RL_1A_239017","Manual Review | 20 m","Manual Accept |"
"1AFRY000.60","RL_1A_316160","Manual Review | 20 m","Manual Accept |"
"1ASAN001.45","RL_1A_316205","Manual Review | 20 m","Manual Accept |"
"1ASAN000.34","RL_1A_316214","Manual Review | 40 m","Manual Accept |"
"1ACUB011.25","RL_1A_316116","Manual Review | 20 m","Manual Accept |"
"1ACUB008.60","RL_1A_315329","Manual Review | 20 m","Manual Accept |"
"1AELC004.49","RL_1A_242366","Manual Review | 20 m","Manual Accept |"
"1AELC003.73","RL_1A_242403","Manual Review | 20 m","Manual Accept |"
"1AELC001.39","RL_1A_315371","Manual Review | 20 m","Manual Accept |"
"1ADEA000.08","RL_1A_316202","Manual Review | 20 m","Manual Accept |"
"1AFLL000.88","RL_1A_315332","Manual Review | 60 m","Manual Accept |"
"1ADIF000.86","RL_1A_316875","Manual Review | 20 m","Manual Accept |"
"1AROE000.38","RL_1A_316877","Manual Review | 20 m","Manual Accept |"
"1APIR003.69","RL_1A_316833","Manual Review | 40 m","Manual Accept |"
"1APIM000.15","RL_1A_317722","Manual Review | 20 m","Manual Accept |"
"1ATRI003.66","RL_1A_317549","Manual Review | 20 m","Manual Accept |"
"1ATRI002.75","RL_1A_317549","Manual Review | 40 m","Manual Accept |"
"1ATRI002.25","RL_1A_317549","Manual Review | 60 m","Manual Accept |"
"1ATRI001.50","RL_1A_317540","Manual Review | 40 m","Manual Accept |"
"1AHOR005.48","RL_1A_317532","Manual Review | 20 m","Manual Accept |"
"1AFOU005.16","RL_1A_317554","Manual Review | 40 m","Manual Accept |"
"1AFOU004.22","RL_1A_317525","Manual Review | 40 m","Manual Accept |"
"1AJEE004.84","RL_1A_240256","Manual Review | 20 m","Manual Accept |"
"1AJEE002.22","RL_1A_240178","Manual Review | 20 m","Manual Accept |"
"1APAE004.21","RL_1A_239673","Manual Review | 20 m","Manual Accept |"
"1AJEE000.23","RL_1A_240200","Manual Review | 20 m","Manual Accept |"
"1AGOO030.75","RL_1A_240022","Manual Review | 60 m","Manual Accept |"
"1ACRA000.42","RL_1A_239039","Manual Review | 20 m","Manual Accept |"
"1AXJI000.38","RL_1A_232052","Manual Review | 20 m","Manual Accept |"
"1ABRU026.40","RL_1A_241116","Manual Review | 20 m","Manual Accept |"
"1ACAA001.18","RL_1A_241998","Manual Review | 20 m","Manual Accept |"
"1ALII006.75","RL_1A_242077","Manual Review | 20 m","Manual Accept |"
"1ALII001.07","RL_1A_242535","Manual Review | 20 m","Manual Accept |"
"1AXOB000.23","RL_1A_242068","Manual Review | 40 m","Manual Accept |"
"1AXOB000.17","RL_1A_242068","Manual Review | 40 m","Manual Accept |"
"1ACER030.62","RL_1A_223596","Manual Review | 20 m","Manual Accept |"
"1AKET012.22","RL_1A_240810","Manual Review | 40 m","Manual Accept |"
"1AKET012.03","RL_1A_240810","Manual Review | 20 m","Manual Accept |"
"1AMIE002.54","RL_1A_240809","Manual Review | 40 m","Manual Accept |"
"1AKET003.77","RL_1A_227690","Manual Review | 20 m","Manual Accept |"
"1APOR000.40","RL_1A_224967","Manual Review | 20 m","Manual Accept |"
"1APOR000.52","RL_1A_224967","Manual Review | 40 m","Manual Accept |"
"1AAUA014.51","RL_1A_310797","Manual Review | 80 m","Manual Accept |"
"1ABED002.97","RL_1A_310556","Manual Review | 20 m","Manual Accept |"
"1ASOB001.80","RL_1A_311120","Manual Review | 40 m","Manual Accept |"
"1AMIP000.40","RL_1A_311160","Manual Review | 20 m","Manual Accept |"
"1ANOR009.87","RL_1A_311212","Manual Review | 20 m","Manual Accept |"
"1ASOQ006.73","RL_1A_311122","Manual Review | 20 m","Manual Accept |"
"1AQUA005.91","RL_1A_311721","Manual Review | 20 m","Manual Accept |"
"1AQUA004.88","RL_1A_311767","Manual Review | 20 m","Manual Accept |"
"1AQUA004.46","RL_1A_311835","Manual Review | 60 m","Manual Accept |"
"1ANEA007.65","RL_1A_311739","Manual Review | 20 m","Manual Accept |"
"1AMAU001.67","RL_1A_311763","Manual Review | 20 m","Manual Accept |"
"1AHOO001.13","RL_1A_311778","Manual Review | 20 m","Manual Accept |"
"1AHOO000.34","RL_1A_311731","Manual Review | 20 m","Manual Accept |"
"1AXMK000.37","RL_1A_312058","Manual Review | 20 m","Manual Accept |"
"1AGIL000.70","RL_1A_312308","Manual Review | 20 m","Manual Accept |"
"1APOH005.36","RL_1A_312481","Manual Review | 20 m","Manual Accept |"
"1APOH007.65","RL_1A_317451","Manual Review | 20 m","Manual Accept |"
"1AACO004.84","RL_1A_317432","Manual Review | 20 m","Manual Accept |"
"1AACO006.10","RL_1A_317428","Manual Review | 40 m","Manual Accept |"
"1ASOH001.71","RL_1A_317315","Manual Review | 20 m","Manual Accept |"
"1AMID000.75","RL_1A_315557","Manual Review | 20 m","Manual Accept |"
"1AWLB000.06","RL_1A_311687","Manual Review | 20 m","Manual Accept |"
"1AOCC024.74","RL_1A_311553","Manual Review | 20 m","Manual Accept |"
"1AOCC021.35","RL_1A_311554","Manual Review | 20 m","Manual Accept |"
"1ACRE000.06","RL_1A_311355","Manual Review | 20 m","Manual Accept |"
"1ALIL008.29","RL_1A_226383","Manual Review | 20 m","Manual Accept |"
"1ALIL001.43","RL_1A_225863","Manual Review | 20 m","Manual Accept |"
"1AOWL001.85","RL_1A_226497","Manual Review | 20 m","Manual Accept |"
"1AWAL000.79","RL_1A_227256","Manual Review | 20 m","Manual Accept |"
"1ACER012.66","RL_1A_227366","Manual Review | 20 m","Manual Accept |"
"1ATON003.77","RL_1A_226841","Manual Review | 20 m","Manual Accept |"
"1ALII003.97","RL_1A_242250","Manual Review | 20 m","Manual Accept |"
"1ABRU029.80","RL_1A_238586","Manual Review | 20 m","Manual Accept |"
"1ACAA007.32","RL_1A_241110","Manual Review | 60 m","Manual Accept |"
"1ABUL025.94","RL_1A_242216","Manual Review | 40 m","Manual Accept |"
"1AXOS000.49","RL_1A_239729","Manual Review | 20 m","Manual Accept |"
"3-XMN000.85","RL_03_232170","Manual Review | 20 m","Manual Accept |"
"3-FMR000.94","RL_03_232205","Manual Review | 20 m","Manual Accept |"
"3-HIT003.43","RL_03_231551","Manual Review | 20 m","Manual Accept |"
"3-INA000.38","RL_03_231533","Manual Review | 20 m","Manual Accept |"
"3-JOR004.90","RL_03_231898","Manual Review | 20 m","Manual Accept |"
"3-FIR002.35","RL_03_232133","Manual Review | 20 m","Manual Accept |"
"3-JOR012.43","RL_03_231071","Manual Review | 20 m","Manual Accept | DGIF ii"
"3-THM001.40","RL_03_237239","Manual Review | 20 m","Manual Accept |"
"3-THU004.69","RL_03_237235","Manual Review | 20 m","Manual Accept |"
"3-GRT008.62","RL_03_223793","Manual Review | 20 m","Manual Accept |"
"3-RUS006.49","RL_03_212184","Manual Review | 20 m","Manual Accept |"
"3-THR000.50","RL_03_212045","Manual Review | 20 m","Manual Accept |"
"3-THO022.27","RL_03_212039","Manual Review | 40 m","Manual Accept |"
"3-CAE002.79","RL_03_222634","Manual Review | 20 m","Manual Accept |"
"3-CAE002.46","RL_03_222617","Manual Review | 40 m","Manual Accept |"
"3-CAE000.25","RL_03_222632","Manual Review | 40 m","Manual Accept |"
"3-CAE015.01","RL_03_238935","Manual Review | 20 m","Manual Accept |"
"3-HRN000.80","RL_03_238923","Manual Review | 40 m","Manual Accept |"
"3-HAZ013.23","RL_03_222441","Manual Review | 20 m","Manual Accept |"
"3-HAZ013.17","RL_03_222441","Manual Review | 20 m","Manual Accept |"
"3-THO000.08","RL_03_222430","Manual Review | 20 m","Manual Accept |"
"3-HAZ018.29","RL_03_212752","Manual Review | 20 m","Manual Accept |"
"3-BLC001.08","RL_03_212399","Manual Review | 40 m","Manual Accept |"
"3-HAZ042.43","RL_03_211702","Manual Review | 20 m","Manual Accept |"
"3-HAZ034.96","RL_03_211863","Manual Review | 20 m","Manual Accept |"
"3-HUE009.13","RL_03_211797","Manual Review | 20 m","Manual Accept |"
"3-POH000.48","RL_03_210442","Manual Review | 20 m","Manual Accept |"
"3-POH003.67","RL_03_210429","Manual Review | 20 m","Manual Accept |"
"3-ROE004.07","RL_03_208883","Manual Review | 60 m","Manual Accept |"
"3-RAP088.21","RL_03_208826","Manual Review | 20 m","Manual Accept |"
"3-MTN027.08","RL_03_211229","Manual Review | 20 m","Manual Accept |"
"3-XIH000.06","RL_03_220699","Manual Review | 20 m","Manual Accept |"
"3-MTN022.49","RL_03_220676","Manual Review | 20 m","Manual Accept |"
"3-MTN022.20","RL_03_220693","Manual Review | 20 m","Manual Accept |"
"3-MTN021.75","RL_03_220711","Manual Review | 20 m","Manual Accept |"
"3-BLS000.08","RL_03_220791","Manual Review | 20 m","Manual Accept |"
"3-HID000.22","RL_03_220737","Manual Review | 20 m","Manual Accept |"
"3-XBE000.19","RL_03_220914","Manual Review | 20 m","Manual Accept |"
"3-MTN021.11","RL_03_220692","Manual Review | 40 m","Manual Accept |"
"3-XEH000.10","RL_03_220779","Manual Review | 20 m","Manual Accept |"
"3-MTN019.75","RL_03_220782","Manual Review | 20 m","Manual Accept |"
"3-MTN014.88","RL_03_220722","Manual Review | 20 m","Manual Accept |"
"3-JOA000.80","RL_03_220714","Manual Review | 20 m","Manual Accept |"
"3-FLA001.93","RL_03_221723","Manual Review | 20 m","Manual Accept |"
"3-MAH004.18","RL_03_221727","Manual Review | 20 m","Manual Accept |"
"3-MAH000.19","RL_03_221997","Manual Review | 20 m","Manual Accept |"
"3-MTN000.59","RL_03_221954","Manual Review | 20 m","Manual Accept |"
"3-MTN005.79","RL_03_221922","Manual Review | 20 m","Manual Accept |"
"3-SMR004.81","RL_03_224638","Manual Review | 20 m","Manual Accept |"
"3-SMR002.60","RL_03_224581","Manual Review | 20 m","Manual Accept |"
"3-ROC001.12","RL_03_224054","Manual Review | 20 m","Manual Accept |"
"3-BRK002.52","RL_03_221241","Manual Review | 20 m","Manual Accept |"
"3-RAP014.45","RL_03_221496","Manual Review | 20 m","Manual Accept |"
"3-RAP010.70","RL_03_224390","Manual Review | 20 m","Manual Accept |"
"3-MTR003.51","RL_03_216050","Manual Review | 20 m","Manual Accept |"
"3-RUL000.39","RL_03_221252","Manual Review | 40 m","Manual Accept |"
"3-HAE001.00","RL_03_224139","Manual Review | 20 m","Manual Accept |"
"3-RAP030.21","RL_03_215565","Manual Review | 20 m","Manual Accept |"
"3-CED000.59","RL_03_220421","Manual Review | 20 m","Manual Accept |"
"3-CED003.52","RL_03_220423","Manual Review | 20 m","Manual Accept |"
"3-MTR008.31","RL_03_215246","Manual Review | 20 m","Manual Accept |"
"3-RAP037.90","RL_03_208120","Manual Review | 20 m","Manual Accept |"
"3-ROB001.90","RL_03_208024","Manual Review | 80 m","Manual Accept |"
"3-ROB003.59","RL_03_208096","Manual Review | 20 m","Manual Accept |"
"3-GRA002.01","RL_03_207789","Manual Review | 20 m","Manual Accept |"
"3-ROB009.93","RL_03_211099","Manual Review | 20 m","Manual Accept |"
"3-LDR000.70","RL_03_210182","Manual Review | 20 m","Manual Accept |"
"3-DAK001.18","RL_03_210226","Manual Review | 20 m","Manual Accept |"
"3-DRN001.81","RL_03_210230","Manual Review | 20 m","Manual Accept |"
"3-WHO001.51","RL_03_210021","Manual Review | 40 m","Manual Accept |"
"3-KIN000.94","RL_03_208528","Manual Review | 20 m","Manual Accept |"
"3-GAR005.59","RL_03_208529","Manual Review | 20 m","Manual Accept |"
"3-GAR004.93","RL_03_208529","Manual Review | 40 m","Manual Accept |"
"3-RAP082.43","RL_03_208548","Manual Review | 60 m","Manual Accept |"
"3-FIK001.08","RL_03_208671","Manual Review | 40 m","Manual Accept |"
"3-LEA000.17","RL_03_210030","Manual Review | 80 m","Manual Accept |"
"3-RAP077.28","RL_03_208511","Manual Review | 60 m","Manual Accept |"
"3-CON005.57","RL_03_208305","Manual Review | 20 m","Manual Accept |"
"3-ENT000.65","RL_03_208313","Manual Review | 20 m","Manual Accept |"
"3-SOT008.37","RL_03_204199","Manual Review | 20 m","Manual Accept |"
"3-SOT001.00","RL_03_204740","Manual Review | 20 m","Manual Accept |"
"3-BWR004.13","RL_03_216016","Manual Review | 20 m","Manual Accept |"
"3-XEZ000.12","RL_03_207798","Manual Review | 20 m","Manual Accept |"
"3-RAP045.08","RL_03_208111","Manual Review | 40 m","Manual Accept |"
"3-POL000.10","RL_03_207452","Manual Review | 60 m","Manual Accept |"
"3-RAP051.21","RL_03_206774","Manual Review | 40 m","Manual Accept |"
"3-BFL000.90","RL_03_207141","Manual Review | 20 m","Manual Accept |"
"3-BFL002.90","RL_03_206632","Manual Review | 20 m","Manual Accept |"
"3-BFL006.28","RL_03_207158","Manual Review | 40 m","Manual Accept |"
"3-MAS000.62","RL_03_206710","Manual Review | 20 m","Manual Accept |"
"3-XBO000.26","RL_03_204930","Manual Review | 20 m","Manual Accept |"
"3-RIP000.22","RL_03_204499","Manual Review | 20 m","Manual Accept |"
"3-RAP066.54","RL_03_205041","Manual Review | 60 m","Manual Accept |"
"3-BLU008.33","RL_03_205560","Manual Review | 20 m","Manual Accept |"
"3-WHO001.48","RL_03_210021","Manual Review | 20 m","Manual Accept |"
"3-ROE000.75","RL_03_208864","Manual Review | 20 m","Manual Accept |"
"3-HAZ032.54","RL_03_210611","Manual Review | 40 m","Manual Accept |"
"3-HUE000.20","RL_03_210612","Manual Review | 20 m","Manual Accept |"
"3-XMO000.41","RL_03_220728","Manual Review | 20 m","Manual Accept |"
"3-DPR001.70","RL_03_225118","Manual Review | 20 m","Manual Accept |"
"3-HOR000.50","RL_03_225120","Manual Review | 20 m","Manual Accept |"
"3-RPP120.05","RL_03_220247","Manual Review | 20 m","Manual Accept |"
"3-FAL000.13","RL_03_305865","Manual Review | 40 m","Manual Accept |"
"3-HAL001.44","RL_03_305812","Manual Review | 20 m","Manual Accept |"
"3-CLB000.50","RL_03_305905","Manual Review | 60 m","Manual Accept |"
"3-LIA003.14","RL_03_305888","Manual Review | 20 m","Manual Accept |"
"3-LIA002.27","RL_03_305899","Manual Review | 20 m","Manual Accept |"
"3-DEP000.92","RL_03_305882","Manual Review | 20 m","Manual Accept |"
"3-DEP001.59","RL_03_305830","Manual Review | 20 m","Manual Accept |"
"3-MAP007.97","RL_03_305279","Manual Review | 20 m","Manual Accept |"
"3-XFE001.05","RL_03_219323","Manual Review | 20 m","Manual Accept |"
"3-MAP002.61","RL_03_305334","Manual Review | 20 m","Manual Accept |"
"3-MUY003.63","RL_03_306703","Manual Review | 20 m","Manual Accept |"
"3-MUY001.43","RL_03_306700","Manual Review | 20 m","Manual Accept |"
"3-WAE000.72","RL_03_306211","Manual Review | 20 m","Manual Accept |"
"3-GIN002.64","RL_03_309056","Manual Review | 20 m","Manual Accept |"
"3-JET003.49","RL_03_309798","Manual Review | 20 m","Manual Accept |"
"3-DPR004.93","RL_03_224643","Manual Review | 60 m","Manual Accept |"
"3-ALC002.74","RL_03_225520","Manual Review | 20 m","Manual Accept |"
"3-BOS000.72","RL_03_224648","Manual Review | 20 m","Manual Accept |"
"3-KES002.59","RL_03_212019","Manual Review | 20 m","Manual Accept |"
"3-PIY003.27","RL_03_212040","Manual Review | 40 m","Manual Accept |"
"3-THO025.39","RL_03_212032","Manual Review | 40 m","Manual Accept |"
"3-PIY000.28","RL_03_212027","Manual Review | 20 m","Manual Accept |"
"3-THO024.12","RL_03_212043","Manual Review | 20 m","Manual Accept |"
"3-THR000.01","RL_03_212193","Manual Review | 20 m","Manual Accept |"
"3-BIG001.15","RL_03_212180","Manual Review | 20 m","Manual Accept |"
"3-RUS005.24","RL_03_212186","Manual Review | 40 m","Manual Accept |"
"3-COV001.95","RL_03_212188","Manual Review | 20 m","Manual Accept |"
"3-THO014.37","RL_03_213264","Manual Review | 20 m","Manual Accept |"
"3-MLR001.11","RL_03_212932","Manual Review | 40 m","Manual Accept |"
"3-BTL000.94","RL_03_212954","Manual Review | 20 m","Manual Accept |"
"3-WAF000.82","RL_03_222142","Manual Review | 20 m","Manual Accept |"
"3-IND001.14","RL_03_222112","Manual Review | 20 m","Manual Accept |"
"3-HAZ005.98","RL_03_222449","Manual Review | 20 m","Manual Accept |"
"3-MUU000.82","RL_03_222158","Manual Review | 40 m","Manual Accept |"
"3-RUF000.81","RL_03_223201","Manual Review | 20 m","Manual Accept |"
"3-MTN023.88","RL_03_220717","Manual Review | 20 m","Manual Accept |"
"3-COO005.87","RL_03_210842","Manual Review | 20 m","Manual Accept |"
"1AACC000.52","EP_1A_012729","Manual Review | NA","Manual Accept |"
"1APOM000.11","EP_1A_012729","Manual Review | NA","Manual Accept |"
"1APOM001.96","EP_1A_012729","Manual Review | NA","Manual Accept |"
"1APOM001.99","EP_1A_012729","Manual Review | NA","Manual Accept |"
"1APOM002.41","EP_1A_012729","Manual Review | NA","Manual Accept |"
"1AAUA000.34","EP_1A_012691","Manual Review | NA","Manual Accept |"
"1AAUA001.39","EP_1A_012691","Manual Review | NA","Manual Accept |"
"1AAUA003.00","EP_1A_012691","Manual Review | NA","Manual Accept |"
"1AAUA003.71","EP_1A_012691","Manual Review | NA","Manual Accept |"
"1AAUA005.35","EP_1A_012691","Manual Review | NA","Manual Accept |"
"1AWLL001.30","EP_1A_012857","Manual Review | NA","Manual Accept |"
"1AUMC003.09","EP_1A_010917","Manual Review | NA","Manual Accept |"
"1AUMC004.43","EP_1A_010917","Manual Review | NA","Manual Accept |"
"1AQUA000.02","EP_1A_012779","Manual Review | NA","Manual Accept |"
"1AQUA000.43","EP_1A_012779","Manual Review | NA","Manual Accept |"
"1AQUA000.85","EP_1A_012779","Manual Review | NA","Manual Accept |"
"1AQUA001.09","EP_1A_012779","Manual Review | NA","Manual Accept |"
"1AQUA001.28","EP_1A_012779","Manual Review | NA","Manual Accept |"
"1AQUA002.38","EP_1A_012779","Manual Review | NA","Manual Accept |"
"1ANEA000.57","EP_1A_012925","Manual Review | NA","Manual Accept |"
"1AOCC000.01","EP_1A_012925","Manual Review | NA","Manual Accept |"
"1AOCC000.77","EP_1A_012925","Manual Review | NA","Manual Accept |"
"1AOCC001.04","EP_1A_012925","Manual Review | NA","Manual Accept |"
"1AOCC001.19","EP_1A_012925","Manual Review | NA","Manual Accept |"
"1AOCC001.69","EP_1A_012925","Manual Review | NA","Manual Accept |"
"1AOCC002.47","EP_1A_012925","Manual Review | NA","Manual Accept |"
"1AMAU001.16","EP_1A_012927","Manual Review | NA","Manual Accept |"
"1AMAE000.21","EP_1A_012925","Manual Review | NA","Manual Accept |"
"1AOCC005.16","EP_1A_012925","Manual Review | NA","Manual Accept |"
"1AOCC006.71","EP_1A_012925","Manual Review | NA","Manual Accept |"
"1APOH000.31","EP_1A_012998","Manual Review | NA","Manual Accept |"
"1APOH002.32","EP_1A_012998","Manual Review | NA","Manual Accept |"
"1APOH002.38","EP_1A_012998","Manual Review | NA","Manual Accept |"
"1APOH000.93","EP_1A_012998","Manual Review | NA","Manual Accept |"
"1APOH001.75","EP_1A_012998","Manual Review | NA","Manual Accept |"
"1ADOU000.60","EP_1A_012999","Manual Review | NA","Manual Accept |"
"1ADOU001.02","EP_1A_012999","Manual Review | NA","Manual Accept |"
"1AHUT000.01","EP_1A_013054","Manual Review | NA","Manual Accept |"
"1AFOU000.19","EP_1A_013087","Manual Review | NA","Manual Accept |"
"3-RPP106.01","EP_03_010677","Manual Review | NA","Manual Accept |"
"3-RPP098.81","EP_03_010677","Manual Review | NA","Manual Accept |"
"3-RPP097.39","EP_03_010677","Manual Review | NA","Manual Accept |"
"3-RPP092.71","EP_03_010677","Manual Review | NA","Manual Accept |"
"3-RPP088.22","EP_03_010677","Manual Review | NA","Manual Accept |"
"3-RPP086.72","EP_03_010677","Manual Review | NA","Manual Accept |"
"3-RPP083.88","EP_03_010677","Manual Review | NA","Manual Accept |"
"3-RPP080.19","EP_03_010677","Manual Review | NA","Manual Accept |"
"3-RPP077.96","EP_03_010677","Manual Review | NA","Manual Accept |"
"3-RPP074.38","EP_03_010677","Manual Review | NA","Manual Accept |"
"8-THK000.09","RL_08_207529","Manual Review | 20 m","Manual Accept |"
"8-CHR000.07","RL_08_207552","Manual Review | 20 m","Manual Accept |"
"8-PMC009.85","RL_08_213830","Manual Review | 60 m","Manual Accept |"
"8-BRC001.88","RL_08_206306","Manual Review | 20 m","Manual Accept |"
"8-MTN000.96","RL_08_206314","Manual Review | 20 m","Manual Accept |"
"8-NAR066.42","RL_08_206322","Manual Review | 20 m","Manual Accept |"
"8-NAR065.95","RL_08_206363","Manual Review | 60 m","Manual Accept |"
"8-NAR063.92","RL_08_213810","Manual Review | 20 m","Manual Accept |"
"8-NAR061.09","RL_08_213832","Manual Review | 20 m","Manual Accept |"
"8-HIK001.20","RL_08_213780","Manual Review | 20 m","Manual Accept |"
"8-HCN000.20","RL_08_206304","Manual Review | 20 m","Manual Accept |"
"8-HCS000.20","RL_08_206266","Manual Review | 20 m","Manual Accept |"
"8-SAR101.03","RL_08_205650","Manual Review | 20 m","Manual Accept |"
"8-SAR099.81","RL_08_205654","Manual Review | 20 m","Manual Accept |"
"8-SAR097.82","RL_08_205690","Manual Review | 20 m","Manual Accept |"
"8-SAR094.59","RL_08_205939","Manual Review | 20 m","Manual Accept |"
"8-SAR093.47","RL_08_205954","Manual Review | 20 m","Manual Accept |"
"8-SAR091.64","RL_08_206009","Manual Review | 20 m","Manual Accept |"
"8-SAR089.35","RL_08_206189","Manual Review | 20 m","Manual Accept |"
"8-HUD001.80","RL_08_206020","Manual Review | 20 m","Manual Accept |"
"8-RKC001.35","RL_08_167377","Manual Review | 20 m","Manual Accept |"
"8-SAR083.25","RL_08_167553","Manual Review | 40 m","Manual Accept |"
"8-HRS001.35","RL_08_177032","Manual Review | 20 m","Manual Accept |"
"8-SAR068.57","RL_08_177259","Manual Review | 20 m","Manual Accept |"
"8-SBK000.03","RL_08_176798","Manual Review | 20 m","Manual Accept |"
