"StationID","WQS_ID","Buffer Distance","Comments"
"2-JOB000.39","RL_2A_066824","Manual Review | No connections within 80 m","Manual Accept | BRRO staff to reconcile coordinates"
"2-MEO000.38","RL_2A_066688","Manual Review | No connections within 80 m","Manual Accept | Station coordinates incorrect; CEDS is correct."
"2-CAT023.83","RL_2A_069450","Manual Review | No connections within 80 m","Manual Accept | Station coordinates are incorrect; CEDS is correct."
"2AJMS298.41","RL_2A_072986","Manual Review | No connections within 80 m","Manual Accept | Coordinates slightly different from CEDS"
"9-NEW035.25","RL_09_042913","Manual Review | No connections within 80 m","Manual Accept |"
"9-NEW066.90","RL_09_050050","Manual Review | No connections within 80 m","Manual Accept |"
"4ARSF000.88","RL_4A_052883","Manual Review | No connections within 80 m","Manual Accept |"
"4AMSN000.53","RL_4A_067943","Manual Review | No connections within 80 m","Manual Accept |"
"4ALBC002.44","RL_4A_060106","Manual Review | No connections within 80 m","Manual Accept | Station coordinates are incorrect; CEDS is correct."
"4ANMR002.60","RL_4A_053233","Manual Review | No connections within 80 m","Manual Accept |"
"4AMAY018.17","RL_4A_053161","Manual Review | No connections within 80 m","Manual Accept | Station is in NC and therefore not assessed. Associated in ADB with Fall Cr. AU."
"4ARUT002.04","RL_4A_081224","Manual Review | No connections within 80 m","Manual Accept |"
"4ACAN000.80","RL_4A_083981","Manual Review | No connections within 80 m","Manual Accept |"
"4ADAN042.80","RL_4A_084092","Manual Review | No connections within 80 m","Manual Accept |"
"4APWL001.11","RL_4A_093332","Manual Review | No connections within 80 m","Manual Accept |"
"4ASMI003.58","RL_4A_132019","Manual Review | No connections within 80 m","Manual Accept |"
"4ACOX007.50","RL_4A_133769","Manual Review | No connections within 80 m","Manual Accept | Station coordinates are way off; will fix in CEDS."
"9-RHC001.17","RL_09_042674","Manual Review | No connections within 80 m","Manual Accept | future station added by EVJ"
"4ATKR002.26","RL_4A_068602","Manual Review | No connections within 80 m","Manual Accept | future station added by EVJ"
"1AAUA012.15","LP_1A_041133","Manual Review | NA","Manual Accept |"
"1AAUA012.55","LP_1A_041133","Manual Review | NA","Manual Accept |"
"1ABED000.19","LP_1A_041133","Manual Review | NA","Manual Accept |"
"1ALOH007.93","LP_1A_030288","Manual Review | NA","Manual Accept |"
"1ALOH001.51","LP_1A_030287","Manual Review | NA","Manual Accept |"
"1APOM013.02","LP_1A_030287","Manual Review | NA","Manual Accept |"
"1ASOH006.66","LP_1A_041507","Manual Review | NA","Manual Accept |"
"1ASOH007.26","LP_1A_041507","Manual Review | NA","Manual Accept |"
"3-MTN028.68","LP_03_027678","Manual Review | NA","Manual Accept |"
"3-MTN029.08","LP_03_027681","Manual Review | NA","Manual Accept |"
"3-MTN024.05","LP_03_027679","Manual Review | NA","Manual Accept |"
"3-MTN025.04","LP_03_027679","Manual Review | NA","Manual Accept |"
"3-HNT000.92","LP_03_029276","Manual Review | NA","Manual Accept |"
"3-HNT002.09","LP_03_029276","Manual Review | NA","Manual Accept |"
"3-MOT000.39","LP_03_029160","Manual Review | NA","Manual Accept |"
"3-MOT001.19","LP_03_029160","Manual Review | NA","Manual Accept |"
"8-NIR012.99","LP_08_029479","Manual Review | NA","Manual Accept |"
"8-NIR014.27","LP_08_029479","Manual Review | NA","Manual Accept |"
"8-CLC003.48","LP_08_027349","Manual Review | NA","Manual Accept |"
"8-CLC004.28","LP_08_027349","Manual Review | NA","Manual Accept |"
"8-NTH003.92","LP_08_028415","Manual Review | NA","Manual Accept |"
"8-PMC007.15","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-PMC007.98","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-TRY001.39","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-PMC002.13","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-PMC003.18","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR058.01","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR052.59","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR054.17","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR056.36","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR058.53","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR050.90","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR034.92","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR037.22","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR043.00","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-CON002.32","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-CON003.53","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR044.68","LP_08_028560","Manual Review | NA","Manual Accept |"
"8-NAR047.69","LP_08_028560","Manual Review | NA","Manual Accept |"
"1ABEE000.40","LP_1A_034564","Manual Review | NA","Manual Accept |"
"1ABEE001.40","LP_1A_034564","Manual Review | NA","Manual Accept |"
"1ADUT000.62","RL_1A_246875","Manual Review | 20 m","Manual Accept |"
"1ADUT002.72","RL_1A_246982","Manual Review | 20 m","Manual Accept |"
"1AQUR001.96","RL_1A_246934","Manual Review | 20 m","Manual Accept |"
"1ACAX008.61","RL_1A_246740","Manual Review | 20 m","Manual Accept |"
"1ACAX004.57","RL_1A_246753","Manual Review | 40 m","Manual Accept |"
"1ACLK002.40","RL_1A_246592","Manual Review | 20 m","Manual Accept |"
"1ANOC009.37","RL_1A_245737","Manual Review | 20 m","Manual Accept |"
"1ANOC004.38","RL_1A_245728","Manual Review | 20 m","Manual Accept |"
"1ANOC004.98","RL_1A_245695","Manual Review | 20 m","Manual Accept |"
"1ASIM000.42","RL_1A_244745","Manual Review | 20 m","Manual Accept |"
"1ADRL001.00","RL_1A_246236","Manual Review | 20 m","Manual Accept |"
"1ACAC000.16","RL_1A_246191","Manual Review | 20 m","Manual Accept |"
"1AGOO002.38","RL_1A_246397","Manual Review | 20 m","Manual Accept |"
"1AGOO011.23","RL_1A_244271","Manual Review | 20 m","Manual Accept |"
"1AHOW003.68","RL_1A_243597","Manual Review | 20 m","Manual Accept |"
"1ASYC002.03","RL_1A_244047","Manual Review | 20 m","Manual Accept |"
"1ABEM000.60","RL_1A_316654","Manual Review | 20 m","Manual Accept |"
"1ABRB015.38","RL_1A_243839","Manual Review | 20 m","Manual Accept |"
"1ASOR000.59","RL_1A_243847","Manual Review | 20 m","Manual Accept |"
"1ALIV012.12","RL_1A_242620","Manual Review | 20 m","Manual Accept |"
"1ACRM001.20","RL_1A_239674","Manual Review | 20 m","Manual Accept |"
"1ACRM004.09","RL_1A_239646","Manual Review | 20 m","Manual Accept |"
"1ANOB000.75","RL_1A_240396","Manual Review | 20 m","Manual Accept |"
"1ANOG005.69","RL_1A_243160","Manual Review | 20 m","Manual Accept |"
"1ACRF001.18","RL_1A_245584","Manual Review | 20 m","Manual Accept |"
"1AGOO036.61","RL_1A_240015","Manual Review | 20 m","Manual Accept |"
"1AGOO039.63","RL_1A_239966","Manual Review | 20 m","Manual Accept |"
"1AGAR002.24","RL_1A_239017","Manual Review | 20 m","Manual Accept |"
"1AFRY000.60","RL_1A_316160","Manual Review | 20 m","Manual Accept |"
"1ASAN001.45","RL_1A_316205","Manual Review | 20 m","Manual Accept |"
"1ASAN000.34","RL_1A_316214","Manual Review | 40 m","Manual Accept |"
"1ACUB011.25","RL_1A_316116","Manual Review | 20 m","Manual Accept |"
"1ACUB008.60","RL_1A_315329","Manual Review | 20 m","Manual Accept |"
"1AELC004.49","RL_1A_242366","Manual Review | 20 m","Manual Accept |"
"1AELC003.73","RL_1A_242403","Manual Review | 20 m","Manual Accept |"
"1AELC001.39","RL_1A_315371","Manual Review | 20 m","Manual Accept |"
"1ADEA000.08","RL_1A_316202","Manual Review | 20 m","Manual Accept |"
"1AFLL000.88","RL_1A_315332","Manual Review | 60 m","Manual Accept |"
"1ADIF000.86","RL_1A_316875","Manual Review | 20 m","Manual Accept |"
"1AROE000.38","RL_1A_316877","Manual Review | 20 m","Manual Accept |"
"1APIR003.69","RL_1A_316833","Manual Review | 40 m","Manual Accept |"
"1APIM000.15","RL_1A_317722","Manual Review | 20 m","Manual Accept |"
"1ATRI003.66","RL_1A_317549","Manual Review | 20 m","Manual Accept |"
"1ATRI002.75","RL_1A_317549","Manual Review | 40 m","Manual Accept |"
"1ATRI002.25","RL_1A_317549","Manual Review | 60 m","Manual Accept |"
"1ATRI001.50","RL_1A_317540","Manual Review | 40 m","Manual Accept |"
"1AHOR005.48","RL_1A_317532","Manual Review | 20 m","Manual Accept |"
"1AFOU005.16","RL_1A_317554","Manual Review | 40 m","Manual Accept |"
"1AFOU004.22","RL_1A_317525","Manual Review | 40 m","Manual Accept |"
"1AJEE004.84","RL_1A_240256","Manual Review | 20 m","Manual Accept |"
"1AJEE002.22","RL_1A_240178","Manual Review | 20 m","Manual Accept |"
"1APAE004.21","RL_1A_239673","Manual Review | 20 m","Manual Accept |"
"1AJEE000.23","RL_1A_240200","Manual Review | 20 m","Manual Accept |"
"1AGOO030.75","RL_1A_240022","Manual Review | 60 m","Manual Accept |"
"1ACRA000.42","RL_1A_239039","Manual Review | 20 m","Manual Accept |"
"1AXJI000.38","RL_1A_232052","Manual Review | 20 m","Manual Accept |"
"1ABRU026.40","RL_1A_241116","Manual Review | 20 m","Manual Accept |"
"1ACAA001.18","RL_1A_241998","Manual Review | 20 m","Manual Accept |"
"1ALII006.75","RL_1A_242077","Manual Review | 20 m","Manual Accept |"
"1ALII001.07","RL_1A_242535","Manual Review | 20 m","Manual Accept |"
"1AXOB000.23","RL_1A_242068","Manual Review | 40 m","Manual Accept |"
"1AXOB000.17","RL_1A_242068","Manual Review | 40 m","Manual Accept |"
"1ACER030.62","RL_1A_223596","Manual Review | 20 m","Manual Accept |"
"1AKET012.22","RL_1A_240810","Manual Review | 40 m","Manual Accept |"
"1AKET012.03","RL_1A_240810","Manual Review | 20 m","Manual Accept |"
"1AMIE002.54","RL_1A_240809","Manual Review | 40 m","Manual Accept |"
"1AKET003.77","RL_1A_227690","Manual Review | 20 m","Manual Accept |"
"1APOR000.40","RL_1A_224967","Manual Review | 20 m","Manual Accept | "
"1APOR000.52","RL_1A_224967","Manual Review | 40 m","Manual Accept | "
"1AAUA014.51","RL_1A_310797","Manual Review | 80 m","Manual Accept | "
"1ABED002.97","RL_1A_310556","Manual Review | 20 m","Manual Accept | "
