DB_SITE_KEY,Group_Station_ID,FDT_STA_ID,STA_DESC,Deq_Region,STA_REC_CODE,FDT_DATE_TIME,FDT_DEPTH,FDT_DEPTH_DESC,FDT_PERCENT_FRB,FDT_SSC_CODE,FDT_SPG_CODE,FDT_COMMENT,pH_00400_STD_UNITS,FDT_FIELD_PH_RMK,TEMPERATURE_00010_DEGREES CENTIGRADE,FDT_TEMP_CELCIUS_RMK,DO_mg/L,DO_RMK,DISSOLVED_OXYGEN_00300_mg/L,FDT_DO_PROBE_RMK,DISSOLVED_OXYGEN_DOOPT_mg/L,FDT_DO_OPTICAL_RMK,DISSOLVED_OXYGEN_WINK_mg/L,FDT_DO_WINKLER_RMK,SPECIFIC_CONDUCTANCE_00095_UMHOS/CM @ 25C,FDT_SPECIFIC_CONDUCTANCE_RMK,SALINITY_00480_PPT,FDT_SALINITY_RMK,NITROGEN_mg/L,RMK_NITROGEN,AMMONIA_mg/L,RMK_AMMONIA,NITRATE_mg/L,RMK_NITRATE,NOX_mg/L,RMK_NOX,NITROGEN_TOTAL_00600_mg/L,RMK_00600,NITROGEN_AMMONIA_DISSOLVED_00608_mg/L,RMK_00608,NITROGEN_AMMONIA_TOTAL_00610_mg/L,RMK_00610,NITROGEN_NITRITE_DISSOLVED_00613_mg/L,RMK_00613,NITROGEN_NITRITE_TOTAL_00615_mg/L,RMK_00615,NITROGEN_NITRATE_DISSOLVED_00618_mg/L,RMK_00618,NITROGEN_NITRATE_TOTAL_00620_mg/L,RMK_00620,NITROGEN_KJELDAHL_TOTAL_00625_mg/L,RMK_00625,NITRITE+NITRATE_TOTAL_00630_mg/L,RMK_00630,NITRITE+NITRATE_DISSOLVED_00631_mg/L,RMK_00631,NITROGEN_PARTICULATE_49570_mg/L,RMK_49570,NITROGEN_TOTAL_DISSOLVED_49571_mg/L,RMK_49571,NITROGEN_TOTAL_DISSOLVED_TDNLF_mg/L,RMK_TDNLF,PHOSPHORUS_mg/L,RMK_PHOSPHORUS,PHOSPHORUS_TOTAL_00665_mg/L,RMK_00665,PHOSPHORUS_DISSOLVED_00666_mg/L,RMK_00666,PHOSPHORUS_DISSOLVED_ORTHOPHOSPHATE_00671_mg/L,RMK_00671,PHOSPHOROUS_PARTICULATE_49567_mg/L,RMK_49567,PHOSPHOROUS_TOTAL_DISSOLVED_49572_mg/L,RMK_49572,PHOSPHORUS_TOTAL_ORTHOPHOSPHATE_70507_mg/L,RMK_70507,ORTHOPHOSPHATE_DISSOLVED_OPWLF_mg/L,RMK_OPWLF,PHOSPHORUS_SUSPENDED_INORGANIC_PIPLF_mg/L,RMK_PIPLF,PHOSPHORUS_PARTICULATE_PPWLF_mg/L,RMK_PPWLF,PHOSPHORUS_TOTAL_DISSOLVED_TDPLF_mg/L,RMK_TDPLF,HARDNESS_TOTAL_00900_mg/L,RMK_00900,CHLORIDE_mg/L,RMK_CHLORIDE,CHLORIDE_TOTAL_00940_mg/L,RMK_00940,CHLORIDE_DISSOLVED_00941_mg/L,RMK_00941,SULFATE_mg/L,RMK_SULFATE,SULFATE_TOTAL_00945_mg/L,RMK_00945,SULFATE_DISSOLVED_00946_mg/L,RMK_00946,ECOLI_CFU/100mL,ECOLI_RMK,E.COLI_ECOLI_CFU/100mL,RMK_ECOLI,E._COLI_31648_NO/100mL,RMK_31648,ENTEROCOCCI_31649_NO/100mL,RMK_31649,FECAL_COLIFORM_31616_NO/100mL,RMK_31616,CHLOROPHYLL_32211_ug/L,RMK_32211,TSS_mg/L,RMK_TSS,TOTAL_SUSPENDED_SOLIDS_00530_mg/L,RMK_00530,SSC-TOTAL_00530_mg/L,RMK_SSC-TOTAL,TOTAL_SUSPENDED_SOLIDS_TSS45_mg/L,RMK_TSS45,Latitude,Longitude,Huc6_Huc_8,Huc6_Huc_8_Name,Huc6_Name,Huc6_Vahu5,Huc6_Huc_12,Huc6_Huc_12_Name,Huc6_Vahu6,STA_LV1_CODE,LV1_DESCRIPTION,STA_LV2_CODE,LV2_DESCRIPTION,STA_LV3_CODE,LV3_DESCRIPTION,STA_CBP_NAME,Locality,Group,TDS_mgl,Ammonium_mgl_N,Ammonium_Method,Chlorophyll_Total_ug_L,Phaeophytin_ug_L,Turbidity NTU,Secchi Depth m,Transparency_cm,TVSS_mgl,TVSS_method,FSS_mgl,Alkalinity_mgl_CaCO3,Color (Pt-Co units),Color method,ORP mV,Turbidity FAU,Bromide II ng/L,Bromide level status,Copper II mg/L,Copper Level Status,Chromium VI mg/L,Chromium Level Status,Selenium_ug/L,Selenium Level Status,Tide_Stage,Water_Surface,Stream_Flow,Stream_Depth_m,QAQC_Comments,DEQ QA Comments
13.2-FC,13.2,4AGIL-13-2-FC,,,BRRO,6/19/2018 0:00,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Level III,,,,,,,,,,,,,,,37.05113,-79.67298,3010101,Upper Roanoke,,,,Gills Creek,RU25,,,,,CMON,Citizen Monitoring ,,Franklin,Smith Mountain Lake Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.2-FC,13.2,4AGIL-13-2-FC,,,BRRO,7/3/2018 0:00,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,Level III,,,,,,,,,,,,,,,37.05113,-79.67298,3010101,Upper Roanoke,,,,Gills Creek,RU25,,,,,CMON,Citizen Monitoring ,,Franklin,Smith Mountain Lake Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.2-FC,13.2,4AGIL-13-2-FC,,,BRRO,7/17/2018 0:00,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,Level III,,,,,,,,,,,,,,,37.05113,-79.67298,3010101,Upper Roanoke,,,,Gills Creek,RU25,,,,,CMON,Citizen Monitoring ,,Franklin,Smith Mountain Lake Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.2-FC,13.2,4AGIL-13-2-FC,,,BRRO,7/31/2018 0:00,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Level III,,,,,,,,,,,,,,,37.05113,-79.67298,3010101,Upper Roanoke,,,,Gills Creek,RU25,,,,,CMON,Citizen Monitoring ,,Franklin,Smith Mountain Lake Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.2-FC,13.2,4AGIL-13-2-FC,,,BRRO,8/14/2018 0:00,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Level III,,,,,,,,,,,,,,,37.05113,-79.67298,3010101,Upper Roanoke,,,,Gills Creek,RU25,,,,,CMON,Citizen Monitoring ,,Franklin,Smith Mountain Lake Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131-SAMS,131,6BXRK-131-SAMS,On Inman Road about 25 feet west from intersection of Lynch Pl.,,SWRO,6/13/2013 11:23,0.3,,,,,,,,16.7,Level III,,,,,,,,,1142,Level I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.91533,-82.81998,6010206,Powell,,,,Looney Creek- Unnamed trib,TP04,,,,,CMON,Citizen Monitoring ,,Wise,Southern Appalachian Mountain Stewards,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133-SAMS,133,6BLOC-133-SAMS,About 22 feet west from intersection of Lynch Pl and N. Inman Rd. ,,SWRO,6/13/2013 11:32,0.3,,,,,,,,13.3,Level III,,,,,,,,,775,Level I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.91554,-82.82222,6010206,Powell,,,,Looney Creek,TP04,,,,,CMON,Citizen Monitoring ,,Wise,Southern Appalachian Mountain Stewards,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137-SAMS,137,6BLOC-137-SAMS,Near intersection of N. Inman st and road leading to coal mine,,SWRO,6/13/2013 12:19,0.3,,,,,,,,18.7,Level III,,,,,,,,,1403,Level I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.90979,-82.80209,6010206,Powell,,,,Looney Creek,TP04,,,,,CMON,Citizen Monitoring ,,Wise,Southern Appalachian Mountain Stewards,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-CWT,13,2-SEC-13-FOCR,1 feet upstream of Route 654 on north bank of creek,,PRO,1/6/2013 12:45,0.3,,,,,,5.5,Level II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3336,-77.6032,2080207,Appomattox,,,,Second Branch,JA43,,,,,CMON,Citizen Monitoring ,,Chesterfield,Chesterfield WaterTrends,,,,,,,,92.8,,,,,,,,,,,,,,,,,,,,,,
13-CWT,13,2-SEC-13-FOCR,1 feet upstream of Route 654 on north bank of creek,,PRO,2/10/2013 12:32,0.3,,,,,,5,Level II,4,Level II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3336,-77.6032,2080207,Appomattox,,,,Second Branch,JA43,,,,,CMON,Citizen Monitoring ,,Chesterfield,Chesterfield WaterTrends,,,,,,,,72.2,,,,,,,,,,,,,,,,,,High,,,,
13-CWT,13,2-SEC-13-FOCR,1 feet upstream of Route 654 on north bank of creek,,PRO,3/10/2013 11:25,0.3,,,,,,5,Level II,7,Level II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3336,-77.6032,2080207,Appomattox,,,,Second Branch,JA43,,,,,CMON,Citizen Monitoring ,,Chesterfield,Chesterfield WaterTrends,,,,,,,,62,,,,,,,,,,,,,,,,,,High,,,,
13-DRBA,13,4AXWG-13-DRBA,At Stateline Bridge Road Bridge,,BRRO,1/31/2016 0:00,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Level II,,,,,,,,,,,,,,,36.54748,-79.609293,3010104,Lower Dan,,,,"Dan River, Unnamed Tributary",RD32,,,,,CMON,Citizen Monitoring ,,Pittsylvania,Dan River Basin Association,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,
13-DRBA,13,4AXWG-13-DRBA,At Stateline Bridge Road Bridge,,BRRO,2/28/2016 0:00,0.3,,,,,,,,10.7,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Level II,,,,,,,,,,,,,,,36.54748,-79.609293,3010104,Lower Dan,,,,"Dan River, Unnamed Tributary",RD32,,,,,CMON,Citizen Monitoring ,,Pittsylvania,Dan River Basin Association,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,
13-DRBA,13,4AXWG-13-DRBA,At Stateline Bridge Road Bridge,,BRRO,3/27/2016 0:00,0.3,,,,,,,,13.2,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,Level II,,,,,,,,,,,,,,,36.54748,-79.609293,3010104,Lower Dan,,,,"Dan River, Unnamed Tributary",RD32,,,,,CMON,Citizen Monitoring ,,Pittsylvania,Dan River Basin Association,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,
13-DRBA,13,4AXWG-13-DRBA,At Stateline Bridge Road Bridge,,BRRO,4/27/2016 0:00,0.3,,,,,,,,22.8,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,Level II,,,,,,,,,,,,,,,36.54748,-79.609293,3010104,Lower Dan,,,,"Dan River, Unnamed Tributary",RD32,,,,,CMON,Citizen Monitoring ,,Pittsylvania,Dan River Basin Association,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,
13-DRBA,13,4AXWG-13-DRBA,At Stateline Bridge Road Bridge,,BRRO,5/30/2016 0:00,0.3,,,,,,,,18.3,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,Level II,,,,,,,,,,,,,,,36.54748,-79.609293,3010104,Lower Dan,,,,"Dan River, Unnamed Tributary",RD32,,,,,CMON,Citizen Monitoring ,,Pittsylvania,Dan River Basin Association,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,
13-DRBA,13,4AXWG-13-DRBA,At Stateline Bridge Road Bridge,,BRRO,6/26/2016 0:00,0.3,,,,,,,,23.1,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,Level II,,,,,,,,,,,,,,,36.54748,-79.609293,3010104,Lower Dan,,,,"Dan River, Unnamed Tributary",RD32,,,,,CMON,Citizen Monitoring ,,Pittsylvania,Dan River Basin Association,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,
13-DRBA,13,4AXWG-13-DRBA,At Stateline Bridge Road Bridge,,BRRO,7/24/2016 0:00,0.3,,,,,,,,28.3,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Level II,,,,,,,,,,,,,,,36.54748,-79.609293,3010104,Lower Dan,,,,"Dan River, Unnamed Tributary",RD32,,,,,CMON,Citizen Monitoring ,,Pittsylvania,Dan River Basin Association,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,
13-DRBA,13,4AXWG-13-DRBA,At Stateline Bridge Road Bridge,,BRRO,10/31/2016 0:00,0.3,,,,,,,,16.2,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,Level II,,,,,,,,,,,,,,,36.54748,-79.609293,3010104,Lower Dan,,,,"Dan River, Unnamed Tributary",RD32,,,,,CMON,Citizen Monitoring ,,Pittsylvania,Dan River Basin Association,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,
13-DRBA,13,4AXWG-13-DRBA,At Stateline Bridge Road Bridge,,BRRO,11/28/2016 0:00,0.3,,,,,,,,7.5,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,Level II,,,,,,,,,,,,,,,36.54748,-79.609293,3010104,Lower Dan,,,,"Dan River, Unnamed Tributary",RD32,,,,,CMON,Citizen Monitoring ,,Pittsylvania,Dan River Basin Association,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,
13-DRBA,13,4AXWG-13-DRBA,At Stateline Bridge Road Bridge,,BRRO,12/19/2016 0:00,0.3,,,,,,,,7.4,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Level II,,,,,,,,,,,,,,,36.54748,-79.609293,3010104,Lower Dan,,,,"Dan River, Unnamed Tributary",RD32,,,,,CMON,Citizen Monitoring ,,Pittsylvania,Dan River Basin Association,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,4/16/2013 9:44,2.2,,,,,no air temperature recorded due to broken thermometer,7.58,Level III,18.3,Level III,,,8.8,Level III,,,,,79,Level I,,,,,,,,,,,0.54,Level I,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,Level III,,,,,23.4,Level III,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,6/18/2013 10:24,2.1,,,,,,7.56,Level III,25.9,Level III,,,8,Level III,,,,,59,Level I,,,,,,,,,,,0.84,Level I,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,Level III,,,,,34.2,Level III,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,8/6/2013 9:20,2,,,,,,8.31,Level III,26.7,Level III,,,8.43,Level III,,,,,69,Level I,,,,,,,,,,,1.14,Level I,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,Level III,,,,,45.2,Level III,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,10/22/2013 9:18,1.9,,,,,,7.9,Level III,16.5,Level III,,,9.21,Level III,,,,,73.5,Level I,,,,,,,,,,,0.47,Level I,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,Level III,,,,,22.3,Level III,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,10/22/2013 9:18,1.9,,,,,,7.9,Level III,16.5,Level III,,,9.21,Level III,,,,,73.5,Level I,,,,,,,,,,,0.47,Level I,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,Level III,,,,,22.3,Level III,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,4/16/2014 0:00,0.3,,,,,No data taken because of foul weather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,6/3/2014 9:45,2.2,,,,,,8.24,Level III,24,Level III,,,9.34,Level III,,,,,65,Level I,,,,,,,,,,,0.71,Level I,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,Level III,,,,,22.1,Level III,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,8/5/2014 9:35,2,,,,,,9.46,Level III,27.9,Level III,,,10.92,Level III,,,,,75.5,Level I,,,,,,,,,,,1.39,Level I,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,Level III,,,,,69.7,Level III,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,10/7/2014 9:00,1.8,,,,,,7.84,Level III,19,Level III,,,8.2,Level III,,,,,66.5,Level I,,,,,,,,,,,0.94,Level I,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Level III,,,,,31.4,Level III,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,4/21/2015 0:00,0.3,,,,,High E-coli reading due to heavy rainfall the day before,7.15,Level III,18.8,Level III,,,7.11,Level III,,,,,75,Level I,,,,,,,,,,,1.09,Level I,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046,Level III,,,,,10.1,Level III,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,2.1,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,4/21/2015 0:00,1,,,,,,6.96,Level III,18.7,Level III,,,6.95,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,6/2/2015 0:00,0.3,,,,,,7.19,Level III,27.2,Level III,,,6.72,Level III,,,,,85,Level I,,,,,,,,,,,0.78,Level I,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Level III,,,,,24,Level III,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,2,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,6/2/2015 0:00,1,,,,,,7.03,Level III,27.2,Level III,,,6.8,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,8/4/2015 0:00,0.3,,,,,,8.64,Level III,28.8,Level III,,,7.55,Level III,,,,,81,Level I,,,,,,,,,,,1.51,Level I,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Level III,,,,,67.3,Level III,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,2,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,8/4/2015 0:00,1,,,,,,7.78,Level III,28.6,Level III,,,6.67,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,10/20/2015 0:00,0.3,,,,,,7.83,Level III,14.3,Level III,,,8.6,Level III,,,,,71.5,Level I,,,,,,,,,,,0.67,Level I,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Level III,,,,,25.5,Level III,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,2,,
13-LACA,13,8GMC-13-LACA,Gold Mine Creek off of Thalia Shores,,NRO,10/20/2015 0:00,1,,,,,,7.72,Level III,14.3,Level III,,,9.1,Level III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.11194,-77.94222,2080106,Pamunkey,,,,Gold Mine Creek,YO15,,,,,CMON,Citizen Monitoring ,,Louisa,Lake Anna Civic Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
